column1;accent;age_range;gender;location;province;userid
5834;normativo;range-40_49;masculino;27058;27;863a79b3-1402-462d-b317-d6a99f90df4c
5835;not-shared;range-30_39;masculino;32046;32;f14d2d39-6aef-4dc8-a81e-8cc2e083ad5b
5836;central;range-50_59;masculino;32084;32;b4b13d9d-9164-4433-acdb-dde13f579a84
5837;normativo;range-40_49;masculino;27042;27;95e61775-4063-4494-9058-f96cd6ba5670
5838;normativo;range-30_39;femenino;27902;27;b897c128-cdc1-488f-8ffb-555f3a2a22a0
5839;normativo;range-30_39;femenino;27902;27;91f6ccfa-5429-441c-acf9-aaf96506ce67
5840;atlantico;range-20_29;femenino;15071;15;82a31799-2302-46c4-9239-a0b14c1a3712
5841;normativo;range-30_39;femenino;32069;32;ac1a82ec-a4b8-459a-bf4a-397701046a25
5842;normativo;range-20_29;femenino;36035;36;dc4c2496-0515-43d4-a9dc-4348acdb8a5e
5843;oriental;range-20_29;femenino;27023;27;ed56d348-2be9-47a7-a2f0-e8df4f100ed8
5844;not-shared;range-30_39;femenino;27902;27;bbdad30c-9540-4432-b521-7aa563b7e1be
5845;normativo;range-40_49;masculino;15004;15;73074c73-d69e-4053-9640-6ef5987ed6d1
5846;central;range-20_29;femenino;27019;27;ff0e4ee6-5b1a-4a0c-a63d-95358e64004d
5847;neofalante;less-19;femenino;36045;36;84ec702c-04c0-4dc7-8d74-7ce5ca2991ba
5848;not-shared;less-19;femenino;36045;36;b65d124b-6078-49ec-b754-6e3fc5e685d3
5849;not-shared;less-19;femenino;36045;36;816bba6a-d071-4fae-85d3-4d6520400723
5850;not-shared;less-19;femenino;36045;36;31fbba8e-8f4b-470e-9369-baa6f7f4788d
5851;normativo;less-19;femenino;36030;36;4238b739-b1d3-4413-8a90-92ff87f6f59b
5852;normativo;less-19;femenino;36045;36;44d72233-d492-404c-a912-2f5749d19e3c
5853;neofalante;less-19;femenino;36045;36;4e3eaaac-5624-4881-a11b-14f71d29af82
5854;normativo;less-19;femenino;15901;15;7baa56b5-9093-407e-960c-67ce9de21b22
5855;normativo;less-19;femenino;36030;36;d498ae4e-de4c-4d5c-9db2-fd3ee67d2286
5856;neofalante;less-19;femenino;36045;36;45a256af-d3e4-44bc-bfec-db3b7fd82d1e
5857;neofalante;range-50_59;masculino;36057;36;053d63ae-e269-4eee-b147-638ca932dfef
5858;normativo;range-30_39;femenino;15078;15;16203b35-73d9-426f-95a4-70d43825c710
5859;not-shared;less-19;masculino;36045;36;ffbddd72-4370-4f7f-856b-27a87b742063
5860;normativo;range-40_49;masculino;15004;15;83672db7-8c5a-40ad-bee6-e94ece0eda50
5861;not-shared;range-20_29;not-shared;32055;32;793ca0e4-c067-41ff-b135-5650630fd003
5862;normativo;range-20_29;femenino;15078;15;11fff4ff-5a9a-4f75-80b7-75d9008f0ba1
5863;normativo;range-20_29;femenino;15078;15;dba453d3-1ce2-43e9-9c4b-9cad30f379de
5864;not-shared;range-20_29;not-shared;32055;32;5a73f4cc-8967-40b4-b7c0-239d50735ac5
5865;normativo;range-30_39;femenino;36057;36;376864c3-a9f2-4659-9a42-8de25ab8c6bd
5866;central;range-20_29;masculino;32081;32;19428d6a-0cbf-44fe-9878-5658954c7701
5867;normativo;range-20_29;masculino;32003;32;7db4000c-0a8b-4c2d-a413-032e4e8cd646
5868;normativo;range-40_49;femenino;15030;15;bb956cfb-b99c-4c85-9ff9-15bd8c9d1aea
5869;normativo;range-30_39;masculino;15078;15;e14fce83-d09c-47bb-a96c-62661b00dd55
5870;atlantico;range-20_29;femenino;36034;36;0172d6f9-3145-4c10-94c1-1c2298e49d68
5871;not-shared;range-30_39;femenino;36057;36;d7d98856-1140-45d3-b96d-539b29019301
5872;central;range-50_59;masculino;32004;32;00b6d7a6-3c02-4bf2-b8e9-288a36c692dd
5873;central;range-40_49;masculino;32004;32;cb4da7da-bc0a-46c7-87e5-d570d2b424f9
5874;neofalante;range-40_49;masculino;27058;27;a26e3c47-758d-458c-b0b5-5b64f5f5b9e8
5875;normativo;range-20_29;femenino;15008;15;c8f41b34-fcc8-447f-bdba-588998bf308a
5876;oriental;range-20_29;femenino;32009;32;46283ff9-0a9c-4e3d-a4fa-b20f54182789
5877;atlantico;range-30_39;femenino;36057;36;59683674-993c-4c6a-b0da-1c60585ee4e6
5878;neofalante;range-20_29;femenino;15071;15;7730aa5a-bdd1-4d37-8e1b-2ee8a478aca7
5879;oriental;range-20_29;femenino;32009;32;8846a920-bfbb-4da8-acb5-2115ac8ae49c
5880;not-shared;range-40_49;femenino;36057;36;5c1ecd66-fd07-4a5c-bc6b-70bbb287976e
5881;neofalante;range-30_39;masculino;15022;15;52bc2a17-74b5-4cf0-8c08-5e7135d9c9fa
5882;atlantico;range-30_39;femenino;36057;36;25b7e8cf-43bd-47ed-a124-f2372a07b0a1
5883;central;range-40_49;masculino;15902;15;3f9ea9a1-cba8-4674-b864-6780ab6011a5
5884;neofalante;range-30_39;femenino;15030;15;ad2170c1-2536-4c19-ba12-c6544c216744
5885;atlantico;range-40_49;masculino;36057;36;a806a4f3-31af-428f-852e-9722bcae5deb
5886;oriental;range-20_29;femenino;36057;36;fc446108-bea8-4a3c-bde2-4d5fbdf75408
5887;oriental;range-20_29;femenino;36057;36;494165c9-c761-4d96-8e1d-163b5ffb9b04
5888;oriental;range-30_39;femenino;32037;32;a414f20c-db49-4e6a-8bc8-d8cb4cd78aa4
5889;neofalante;range-20_29;masculino;36057;36;a0f8d3e8-e119-455c-8cd3-3b06cd2d7925
5890;atlantico;range-30_39;femenino;36038;36;d380544b-c1e2-48e8-abd6-be91e40b9e48
5891;central;range-40_49;femenino;36058;36;fb016194-7bd5-4220-8625-d60d4b25eb11
5892;not-shared;range-20_29;masculino;15017;15;8270328f-99bc-434f-b12d-259647daefce
5893;not-shared;less-19;femenino;36045;36;bc435c1d-60b9-43fb-bf6c-dad3289c5162
5894;oriental;range-20_29;femenino;27016;27;4991e7ba-57c3-425d-a744-79b78feed7ed
5895;oriental;range-20_29;femenino;27042;27;0deee49f-24ae-4112-a4f3-c874da737122
5896;central;range-40_49;femenino;36058;36;6edbc182-caa5-4804-90ad-1fbe5ea493d7
5897;central;range-20_29;masculino;32069;32;8a021724-fe69-4df8-a8b4-0fe0d75aba62
5898;neofalante;less-19;femenino;36045;36;78970824-63b7-4415-be54-0a62f167c1ca
5899;atlantico;less-19;masculino;15023;15;cc3a0f0c-141d-4419-9e38-c6ff18de17de
5900;atlantico;less-19;femenino;15074;15;9f4e6dfe-ba0d-4a59-be8a-f4867c7dd073
5901;oriental;range-20_29;femenino;27042;27;d11e6fc7-a006-4dff-9d9f-62269fd19eb7
5902;not-shared;less-19;not-shared;32072;32;a16f5e0f-9a65-438a-aec3-bf84898787aa
5903;atlantico;range-30_39;femenino;15067;15;927584e6-382c-4ebf-97fe-c0e13cb96c6f
5904;atlantico;range-30_39;femenino;15067;15;7eee7947-8775-4eca-b351-eac6d65c64d3
5905;normativo;less-19;femenino;15054;15;c3130850-f33d-4ef2-95a0-fbbe9d1e46cf
5906;not-shared;less-19;femenino;36057;36;397a999c-c64e-430f-8ee5-7dabeaea5b0f
5907;oriental;range-20_29;femenino;27042;27;f1824e4e-af22-4fc4-bdce-79f1d3b4bf42
5908;normativo;less-19;masculino;36045;36;b853906a-0fb5-4c79-be27-bb97ae53b4f1
5909;not-shared;less-19;femenino;32085;32;e275a1b8-d1ef-4a02-964a-0db534f70452
5910;atlantico;less-19;masculino;15072;15;01a2ef3a-787c-4935-81eb-55b692421cd2
5911;central;range-30_39;masculino;15090;15;cd5b3847-911e-4bf8-904e-3022974c3a97
5912;central;range-30_39;masculino;15090;15;62e265e4-122e-4000-88ba-df335083dc1c
5913;neofalante;range-50_59;masculino;15030;15;51603ca5-d2b9-435c-abad-4b225d1da1c0
5914;central;less-19;femenino;15030;15;a79ec210-1d0f-4d6a-bdd7-5faf980b646f
5915;neofalante;less-19;masculino;15901;15;bd19c76a-d976-4e57-b611-9434a6d9a382
5916;not-shared;range-50_59;masculino;27056;27;e1f3b438-0760-444d-9edd-0a2827841ae6
5917;neofalante;less-19;masculino;15901;15;be64d7f8-c209-4211-b9e0-30297ac23384
5918;atlantico;range-20_29;femenino;15073;15;330c69dc-e495-46cf-ac57-cf77a19124dc
5919;atlantico;range-20_29;femenino;15073;15;a019d55a-352e-4a22-b384-b72b7660fb3c
5920;normativo;range-50_59;femenino;15036;15;1a7dc77f-5a85-4ca0-8772-ab43b4b7d435
5921;central;range-70_79;femenino;36005;36;13339560-2500-41f5-b37f-fd70781f7334
5922;normativo;range-40_49;masculino;15004;15;d195f4e3-b30b-4821-a4cd-bf01510ce467
5923;normativo;range-20_29;masculino;15036;15;1132f37c-8379-44c9-bc2a-77028dacefaa
5924;oriental;range-20_29;femenino;27057;27;84c71c24-56e1-41a2-82c8-d3a8a4f3dc3b
5925;neofalante;range-30_39;femenino;36057;36;4c421ece-ed3f-47ba-a288-6fb86ea9d44d
5926;neofalante;range-60_69;masculino;27028;27;c19094b2-4840-43c4-b820-bbf5ab076e1d
5927;neofalante;range-30_39;femenino;36057;36;be5a0d86-cf8a-43fd-8c15-36ff0e77d5ea
5928;atlantico;range-60_69;femenino;15078;15;80194947-3132-41b8-9a11-da908520fa83
5929;central;range-20_29;masculino;36050;36;8e85fa01-b7b4-4c6a-8245-6a9a75aec1ac
5930;neofalante;range-40_49;masculino;36045;36;36c86499-56c7-4252-9b4c-fa1f0e42da30
5931;normativo;range-30_39;femenino;36042;36;249bd6f0-bc7f-49f1-94a0-fd356439cb95
5932;normativo;range-30_39;femenino;36042;36;05931347-c045-4c6f-ba8d-106408ee7022
5933;central;range-40_49;femenino;15032;15;d36d3781-43d1-4016-b2f8-f662d846e61f
5934;atlantico;range-30_39;masculino;15067;15;c57580f9-d17f-49f7-8452-fb164d537a11
5935;neofalante;range-40_49;femenino;36057;36;b937eb92-4a0d-417b-a37f-9fd51ba7ca5b
5936;neofalante;range-20_29;femenino;27057;27;1e2e3d89-be1a-4bbf-9819-a3aa686688f7
5937;oriental;range-30_39;femenino;27028;27;6db7650a-bbc8-4b06-94bc-626f66417158
5938;normativo;range-20_29;masculino;36038;36;93a66448-2efa-4123-ad61-7c86e6f8619f
5939;central;range-50_59;masculino;15086;15;2dcd3c60-e2f5-4863-9ed7-5b2c1f36e222
5940;atlantico;range-30_39;femenino;15074;15;1b07a7cd-6dfc-41d0-a787-58ad8d6e9a3d
5941;normativo;range-50_59;masculino;36057;36;20ba8c2a-fb31-4852-9842-6fd64c430b07
5942;oriental;range-20_29;femenino;32032;32;677ee099-994e-46a2-9d35-7af602544587
5943;oriental;less-19;masculino;32032;32;67280497-48bc-4da9-a15d-7d0bc3107936
5944;normativo;range-40_49;masculino;15046;15;549fc26c-42f4-4e3a-af60-34a3d7d5410c
5945;normativo;range-40_49;masculino;27042;27;143781a3-e11c-498b-8b98-796b9083eadb
5946;atlantico;range-40_49;femenino;36034;36;5c226471-c8fd-41d4-86b6-2d54122a7345
5947;central;range-20_29;masculino;15901;15;a9c14ee5-7828-4543-957a-fd44dd202b4a
5948;normativo;range-40_49;femenino;15067;15;9998f526-1a10-41ac-9f6d-456dc9aff29a
5949;oriental;range-20_29;masculino;32001;32;393924f9-400f-418c-b898-9d97fe2e7c54
5950;normativo;range-40_49;femenino;36057;36;f36aeb33-4e5e-4778-b0cd-845451234547
5951;normativo;range-30_39;femenino;27032;27;4b072696-e72f-4edf-b01d-a70bcc081e63
5952;atlantico;range-40_49;femenino;15072;15;80dfda3d-a951-4796-bbfc-235cfca1d299
5953;normativo;range-40_49;masculino;27042;27;7aba30de-483e-4d89-b26f-73af671448e8
5954;neofalante;range-20_29;femenino;27057;27;07b5dd1d-f23d-4703-bfc2-bf6248c4ff88
5955;neofalante;range-20_29;masculino;36042;36;62ddac7b-6c9b-4717-94e5-87a930819e68
5956;atlantico;range-40_49;femenino;15072;15;a037b3ff-b6eb-4911-a555-c6e9cf26eb07
5957;normativo;less-19;femenino;15058;15;236d7721-fa25-4877-a363-bc52aba08cd2
5958;atlantico;range-40_49;femenino;15072;15;91762daf-4453-4101-8ed1-610f9b9a5097
5959;normativo;range-30_39;femenino;36054;36;00fc7eb2-302c-4a03-8ae6-3ec07be8b75f
5960;normativo;range-20_29;masculino;36045;36;f659f3f4-13a4-4865-a207-f9bf3c5f6824
5961;normativo;range-50_59;masculino;15036;15;e0dd4df5-37a3-4c5e-92b5-76d1b7de3198
5962;central;range-30_39;masculino;27065;27;ea07ac63-d338-4a4c-96d2-9001ccac9190
5963;normativo;less-19;femenino;36045;36;ffd10150-38e9-4318-9bdb-cdfa62badc03
5964;normativo;range-40_49;femenino;15030;15;72f8e1ab-07d4-4eb0-8f54-ff3e158ecf86
5965;normativo;range-40_49;femenino;36057;36;c6f989cd-2413-4172-80bb-5bfcec671922
5966;not-shared;range-40_49;femenino;36045;36;f8bb5669-3f9c-4f45-a7dc-1a27a6df1118
5967;central;range-20_29;femenino;15005;15;600a2788-bf7f-4215-a77b-34681fe71a6a
5968;central;range-20_29;femenino;15086;15;7ba3e57b-3b26-4bc9-a233-b3502dc736bb
5969;oriental;range-20_29;masculino;27010;27;7a3f33ec-a1e6-4bd0-8b6d-5a642bf6920d
5970;oriental;range-20_29;masculino;27010;27;f19646f0-f42d-4b5c-8e36-06573291ece9
5971;oriental;range-20_29;masculino;27010;27;146b927b-9237-46d6-88cc-feedfe6e2ffb
5972;normativo;range-20_29;femenino;36038;36;83ebeaff-1b32-4e87-91cc-eee63cc70b31
5973;normativo;range-20_29;femenino;36038;36;5ebb72a5-8e8d-438d-9de1-2ee639db519f
5974;normativo;range-40_49;femenino;15030;15;6c4ebb85-41ce-4311-ab6f-0070f164639a
5975;normativo;range-50_59;femenino;27042;27;e573494c-7219-4fff-bd85-105ee01dc61c
5976;central;range-30_39;masculino;27065;27;6e529480-a989-4574-82e5-f97b31c4eb67
5977;oriental;less-19;femenino;32085;32;1f1a8eb6-a68c-4a28-94a7-c79e25d35811
5978;normativo;range-20_29;masculino;15030;15;d231977d-731a-4b9d-b7bf-c52ac0c88339
5979;normativo;range-20_29;masculino;27065;27;20085e9a-8854-4a61-bde3-f83d1f9d8053
5980;not-shared;range-20_29;masculino;15030;15;efa1905d-ba96-463e-9210-7a83cf2e1218
5981;atlantico;range-20_29;masculino;15073;15;23217875-3fe7-4723-970a-d3134da2df76
5982;atlantico;range-20_29;masculino;15073;15;1cf425e2-9406-4f58-bd9b-ae40b894fe67
5983;oriental;range-40_49;masculino;27034;27;603b47db-093b-4a2f-825f-5f344a9dfe30
5984;neofalante;range-30_39;femenino;36038;36;c51de422-24d8-4e97-b4fe-749c56077816
5985;atlantico;range-40_49;femenino;36034;36;5f0f62b2-33d5-4565-9fa0-ad07ac0769f0
5986;normativo;range-40_49;femenino;32018;32;257e4143-4a00-4375-a039-90e748900925
5987;normativo;range-50_59;femenino;15036;15;aa3732c5-cf93-4832-a4a4-f2121cd1650e
5988;central;range-70_79;masculino;36005;36;0045d100-aee2-4cd0-842e-5609648bf6fa
5989;oriental;range-30_39;masculino;27002;27;ca6f2206-9997-4a24-bf18-c2a99c434664
5990;not-shared;less-19;nobinario;27028;27;c8ac2ecc-d4c8-4afc-8233-ceaa1c87ae72
5991;normativo;range-40_49;masculino;27051;27;e5d796e2-da44-49e8-b3d4-44f8df4fce4f
5992;not-shared;range-40_49;masculino;32007;32;29f35bb0-f17d-438d-98dd-c86ff1ac610f
5993;neofalante;range-30_39;masculino;15030;15;6833f41b-ed46-43d1-8041-2c8bc2417e75
5994;central;range-20_29;femenino;15058;15;47356152-6cae-4f7b-bc52-53d6a5871f50
5995;oriental;less-19;femenino;27028;27;9a480ccf-0323-4aa4-a6bb-670c9b838d17
5996;normativo;range-50_59;masculino;15078;15;2685ff4d-2b3c-40b4-ae30-c05e48f041a4
5997;not-shared;range-20_29;masculino;32054;32;b0c76b44-cfa6-4b51-a173-16fd7f7bec72
5998;normativo;range-40_49;masculino;32054;32;21ec1a17-8e1d-40af-9981-1d815425e5a8
5999;atlantico;range-30_39;femenino;15067;15;6bcbe0c6-8f8b-4da8-be36-6a8dded205be
6000;normativo;range-40_49;masculino;32054;32;69a00c59-2eb6-4170-8183-0aa60636af30
6001;normativo;range-60_69;femenino;15070;15;f6de9ed4-7da9-48e1-aa30-1257076179b4
6002;normativo;less-19;masculino;27028;27;a3a0e7c1-21ed-4253-9d43-4d04e2b74146
6003;neofalante;range-30_39;femenino;15058;15;2fb0958f-b0fb-4054-a6d8-ad81b9cc757d
6004;neofalante;range-30_39;femenino;15058;15;88e48b8a-b504-4cfa-8af1-8c1c37d38d4c
6005;normativo;range-50_59;masculino;36001;36;f23dc9f1-e46f-4de2-a28f-a2a24937a90a
6006;oriental;less-19;masculino;27057;27;21de73a9-ba89-4a5d-a895-a31b6fa80042
6007;oriental;range-30_39;femenino;27054;27;23c6e447-a61e-492c-873f-14c8d4ef29c3
6008;normativo;range-40_49;masculino;15004;15;b2e2c586-c3f7-4aeb-8a9d-b21a33ec6774
6009;oriental;range-30_39;femenino;32017;32;1b622e5e-3130-4be3-a56d-ad10dd8f70dd
6010;not-shared;less-19;masculino;36045;36;adf9d64b-d51d-4b2b-a059-de3db83027f0
6011;normativo;range-40_49;femenino;15036;15;d1b1473c-3bda-49b9-a3ec-9b292ad7cc7d
6012;oriental;range-50_59;masculino;27028;27;0cee97f4-056b-4d78-b474-dd10680edb82
6013;normativo;range-40_49;masculino;36006;36;8ff8aefb-fe5c-4eca-b8b6-6556c2c68435
6014;central;range-30_39;femenino;36030;36;6105809a-0f96-4062-a16b-30383a883e5f
6015;central;range-30_39;femenino;15078;15;71c36449-0e20-4747-92e5-855decd28d80
6016;central;range-30_39;femenino;36030;36;2c31d776-f5d0-48d7-b5ce-5629d49189bf
6017;central;range-30_39;femenino;36030;36;1e055b5e-89f9-4370-94b7-782cdedbf400
6018;normativo;range-40_49;femenino;15036;15;a75843a5-8cae-4abb-ac26-1063210314df
6019;oriental;range-30_39;masculino;27002;27;061c1fda-b1c2-42d5-9782-0a6bd65c16a0
6020;atlantico;range-20_29;masculino;15019;15;66ce0f4a-3502-44c4-957f-0c716653b31d
6021;normativo;range-70_79;masculino;15036;15;a1ff971d-3c7f-489b-928d-55d709002d0b
6022;normativo;range-20_29;masculino;15053;15;ffe26336-5149-447f-83a7-c8e114f99418
6023;normativo;range-40_49;femenino;36057;36;609c4c3e-6590-4251-bf27-787de2489f24
6024;atlantico;range-30_39;masculino;36045;36;80640952-cce8-4922-b1bc-1424c083d391
6025;normativo;range-70_79;masculino;15036;15;8028c1bc-2e4f-4556-b628-3b307f9fecf7
6026;neofalante;range-40_49;masculino;15036;15;b94f528b-1596-4eda-80bf-59b8d49802af
6027;neofalante;range-40_49;femenino;15035;15;8f241dc0-5971-4923-8508-e1ed53de132b
6028;oriental;range-40_49;femenino;32072;32;d0e34c0b-172f-434e-9bfe-d9152275b975
6029;normativo;range-30_39;masculino;32054;32;42718f14-b03b-40d9-941f-78de9b15ccf3
6030;not-shared;range-40_49;femenino;32054;32;7f93d4ad-763d-4da3-9624-49811d51cc5e
6031;oriental;range-20_29;femenino;32054;32;d7229cb4-fa92-460b-8f5d-48250d558cac
6032;normativo;range-40_49;femenino;15036;15;0a02b717-e22a-4ccf-9383-3a7bef3905ec
6033;oriental;range-40_49;femenino;32072;32;0685dbdc-ecbf-4541-9582-98c2a44883b9
6034;normativo;range-50_59;masculino;36023;36;ebfe8771-9029-4ba9-98b9-ac39229e9ccd
6035;normativo;range-40_49;masculino;36057;36;b26f7b7b-fd81-48ab-9ebb-6d870674bc90
6036;normativo;range-40_49;femenino;36057;36;3e007c0e-9709-47f0-817f-b9f84872b005
6037;central;range-40_49;masculino;other-location;other-location;e7295f61-6f38-4726-8d71-0019f090c468
6038;normativo;range-40_49;femenino;36057;36;38827051-3ed8-4969-a2ac-85d3f23f6f86
6039;oriental;range-30_39;femenino;32054;32;fb8f6986-db76-4b7c-908b-65e159e0531e
6040;normativo;less-19;femenino;36041;36;737e7046-76ce-407e-8f6d-f267cb072d82
6041;normativo;less-19;femenino;36041;36;a9dc9fa2-248b-489d-b471-9723534c2425
6042;normativo;range-40_49;femenino;36057;36;8c7f2f2b-af2a-4c65-9bb6-c4201f05f5a9
6043;central;range-20_29;femenino;15086;15;92fbef43-5293-46d3-aec0-8ee1c9d7954d
6044;oriental;range-50_59;femenino;32026;32;600363f4-da60-4fbb-8e4e-34d63a516ba6
6045;normativo;range-30_39;masculino;32054;32;dac69d49-9301-4c6c-92ff-9dc1cda5009e
6046;normativo;range-50_59;femenino;36057;36;51293065-28c7-4c80-bf75-3f31755ced05
6047;oriental;range-20_29;femenino;27057;27;8f7f9778-ee3d-4048-b64c-e7cdb6c25346
6048;not-shared;range-40_49;femenino;36057;36;a6455df3-b969-4018-b222-a9ec2939698a
6049;not-shared;range-30_39;masculino;32054;32;b7687389-d26c-430c-a1f3-0792fbf31af8
6050;oriental;range-60_69;masculino;36057;36;7080cd7e-ce00-4716-a5e7-1ee4d1f2217e
6051;normativo;range-30_39;masculino;32079;32;99bc5f02-2631-44ef-82bb-cea80f088e7f
6052;oriental;range-50_59;femenino;32026;32;054d571e-a8c3-42f3-ada9-30b32540a75c
6053;not-shared;range-20_29;masculino;32063;32;a61c9860-35bd-44f8-a6b5-78aa857f55ca
6054;atlantico;range-40_49;femenino;15041;15;5bc9a6e8-2395-473b-b8a7-bdb9638e6821
6055;atlantico;range-40_49;femenino;15041;15;940d6cbe-57a2-44b2-a715-8deebfa429b6
6056;atlantico;range-40_49;femenino;15041;15;1430b3f4-0ef6-4ee5-b627-84ea5a4a9466
6057;not-shared;less-19;masculino;36035;36;7516a6a3-0e97-491e-85c6-7e5ec16c350a
6058;central;range-20_29;femenino;15078;15;fd30ac28-bed0-495f-b634-2eb27cac6808
6059;oriental;range-30_39;masculino;27902;27;5c44bb75-c6c9-4942-9672-3ac982fa3b5d
6060;not-shared;range-30_39;masculino;36045;36;d06baa96-c68b-40c3-a7e8-246479e48c3a
6061;oriental;range-50_59;femenino;32052;32;e6808dd5-54dc-4dbe-bff7-e667cc97fb10
6062;normativo;less-19;masculino;15030;15;32285d1b-88c2-416d-840f-45833fc37d4a
6063;normativo;range-30_39;femenino;15036;15;e5c2b1c0-72ba-4221-afb1-6debc0e9bf89
6064;not-shared;range-30_39;masculino;36045;36;84a1b703-0cd7-473d-8d6e-73de5d9fa453
6065;oriental;range-60_69;femenino;27021;27;80e8b962-0e31-4d11-b349-0fe9102ef2c5
6066;normativo;range-40_49;masculino;27042;27;9496df0a-ed59-4c0a-99f7-cf06085f4aa9
6067;oriental;less-19;masculino;32054;32;e269dd1d-9fdf-435c-bfd5-a01704de4f5b
6068;normativo;range-40_49;masculino;27042;27;35a7dcc4-e086-48e1-b68b-8b3a7be8f8fa
6069;neofalante;range-50_59;masculino;36057;36;579796e8-46ec-4532-b084-a97950111a7b
6070;oriental;range-20_29;masculino;15002;15;14ce5337-e054-403f-80e0-3e7944315622
6071;normativo;less-19;femenino;36045;36;8454f9a7-4256-4ea0-8b57-4d8d6d55b052
6072;oriental;less-19;masculino;32054;32;ade2c78d-4079-4c29-aaa4-9db38c3d2601
6073;oriental;range-20_29;femenino;32054;32;432eb84d-26cf-4709-8a51-fa9687c9c65a
6074;oriental;range-30_39;masculino;27028;27;930c7fa0-85df-4f34-8c42-f82988dbbf05
6075;not-shared;range-30_39;femenino;36023;36;73c82977-e3dd-463f-b4fa-78cd1af8020d
6076;not-shared;range-50_59;masculino;36055;36;3262b3a0-9059-4f8c-939d-e1cbe8c65f60
6077;oriental;less-19;masculino;32054;32;fab6f207-3360-4bee-be08-567875f2dbf9
6078;normativo;less-19;femenino;36017;36;322c3930-7d74-4550-833e-19ca094a6efa
6079;neofalante;range-40_49;femenino;15069;15;83829511-4c51-4857-b8f3-7316ec05e30d
6080;oriental;range-40_49;femenino;27015;27;5ac4121e-a711-42a2-8dbf-06dc7573697e
6081;neofalante;range-20_29;masculino;36057;36;e0018629-d6dc-4e40-9047-f2ddaf47c5e4
6082;central;range-50_59;femenino;36057;36;7d61a1cb-20c5-4900-8aca-3b8ca878d426
6083;normativo;less-19;femenino;36017;36;44a58351-7be1-45c0-9a01-bef5b8be7847
6084;neofalante;range-60_69;femenino;36057;36;bae3e2b5-7fd6-4add-a6d5-d8b4a7482a39
6085;atlantico;less-19;masculino;36038;36;55c711d8-68b7-49b0-984c-7f3501cbb335
6086;oriental;range-30_39;masculino;27015;27;3bddacb3-77d8-431a-aa3b-e85407c26d51
6087;normativo;less-19;femenino;36017;36;5b32cb7b-d2d6-4b3a-9839-6c2678139d69
6088;normativo;range-40_49;femenino;15059;15;18bb72f6-f9cc-4e53-9f78-a6ed7be9f4a7
6089;normativo;range-30_39;masculino;15023;15;e67fdb15-bbfb-4409-adc5-f9d68e3aed88
6090;oriental;range-30_39;masculino;27015;27;3c9853dd-39d6-441c-bce7-36d8f6915f48
6091;atlantico;range-20_29;masculino;36044;36;243a67e1-4efd-4482-9def-4dc11951a2da
